customer_id,account_age,plan_type,payment_method,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,support_tickets,monthly_spend,churn_label
20FYG5204L,108,Standard,Credit card,23.57032539012117,112.29098394190665,3,Comedy,,7,,0
XQ66H2G361,97,Premium,Credit card,14.351527170147277,127.3783998612792,2,Sci-Fi,1.8487124864115896,9,9.275469161256703,0
H31DZM06UI,5,Premium,Mailed check,27.93771177064996,86.63750139688301,9,Comedy,,8,,1
I92FCYHJRW,53,Standard,,18.6112338150536,165.49009285983436,21,Sci-Fi,4.6044811261509135,5,15.094880978650222,0
Q0XR35SRFZ,3,Standard,Credit card,15.225212238356953,59.38875492122123,6,Comedy,2.313141941338315,0,,0
081DU40029,97,Premium,Bank transfer,34.40039297939366,23.25296951495118,1,Fantasy,1.2371315768081588,7,8.86534595662221,0
PYTSHOQHIY,104,Standard,Credit card,25.255484554091435,78.47732752970562,29,Fantasy,3.737804519691456,8,13.302751965512124,0
B2YAQB8M5B,92,Premium,Credit card,25.724389263148613,123.1962112099649,1,Drama,2.9118206705468244,4,15.99102054046791,0
QAR0F5EHQT,99,Standard,Bank transfer,10.485413460977028,40.12308714930117,29,Action,2.439484912037529,3,5.716633957107561,0
UA4P20Z35A,29,Basic,Credit card,34.821953717330736,6.247097362218019,41,Drama,1.4839863150214372,5,10.535922040821706,0
DFYIN9SBFQ,108,Premium,Electronic check,15.117788911569606,19.71619711696553,20,Fantasy,3.767194424826427,9,19.57058537899428,0
A0ZV2NJD9X,55,Basic,Credit card,39.65986020391448,140.56132954578771,10,Action,2.292194945237478,7,5.064326266062354,0
D44UGN4HSJ,36,Basic,Bank transfer,26.871835422203088,89.74440334131152,8,Fantasy,2.898016668083649,6,16.416916087139718,1
2PCMQ70B00,58,Premium,,3.21274500527331,32.16705112688752,10,Drama,4.658962906059388,0,17.122091946753876,0
H5SZ7FES61,119,Standard,Bank transfer,25.996132604031164,146.02796635522986,27,Comedy,1.354321280141925,9,5.922800209448687,0
2LHY33J41C,45,Standard,,35.33434744310135,70.44997988387306,24,Action,1.6649352731340064,9,7.479918812519841,0
IADZTAW7PN,39,Premium,,29.599171505155308,175.82709132338613,41,Sci-Fi,,0,,0
U4L19VWPAW,64,Premium,Mailed check,19.02588026928652,167.02614517273457,26,Action,4.997348406791094,1,7.779872893624516,0
I3YN48111X,39,Premium,Bank transfer,23.51200477333789,21.09682999414869,7,Comedy,4.051848415133049,7,14.97751789987514,0
GTF8FMBELG,103,Premium,Electronic check,34.881531351928544,129.51614497997855,13,Sci-Fi,1.2745560845987582,8,18.31611549509398,0
36VG8O8R82,90,Standard,Electronic check,6.707643871574136,78.62867320134758,5,Fantasy,2.3487321013822684,0,,0
B2O7QXR1VY,68,Standard,,32.90722132622396,8.413518315533098,21,Action,4.070433778552864,0,5.966453809321745,1
U9BUACNBVB,94,Basic,,26.10814415241176,166.4532781056223,27,Action,3.704227276349208,9,13.779898251867593,0
L3IQ89UYIM,67,Standard,Mailed check,13.024708681215593,134.38318434438509,36,Drama,4.933088122166524,6,11.078568840068158,0
CAERHO9CBV,22,Basic,Credit card,4.086674916465698,53.58520448492281,39,Comedy,3.435432065022668,8,,0
Y0NLNJZOI5,51,Standard,Electronic check,15.284471148835994,120.71597676663951,42,Action,2.2149372652424004,0,8.590204518149863,0
9A8V2LAM27,85,Premium,Credit card,25.36389034260948,62.02163793011433,38,Action,4.80951526821206,6,12.944821712929851,0
OMOD8DEUJP,58,Premium,Credit card,21.7463509772529,72.19655583850304,38,Drama,2.296358174255391,9,14.443932666398458,1
EBUK0C1O5F,60,Premium,,38.52864328725404,152.26925785837884,8,Action,2.211440114180476,9,14.621330496991154,0
LA8T15GZS1,33,Premium,Credit card,11.405499615545745,75.42671808529688,34,Drama,,8,10.71866853810896,0
XFT37HHKZM,30,Basic,Electronic check,36.52935316569304,160.54466783196207,20,Drama,2.1151002484574075,2,19.134414741165948,0
074PZ3GZSG,39,Basic,Credit card,11.299914071223792,83.20229847322409,29,Drama,1.3787731534823449,6,,0
7DF2M4MUWP,74,Premium,,4.046385731647927,106.6671274290646,43,Drama,,7,15.438334325946917,1
ISLQAOC57C,102,Standard,Electronic check,5.8120352794469206,128.5338192698839,4,,2.65294442324932,4,11.545435934359386,1
XW3KL8GLF1,63,Premium,Credit card,12.312192473806316,168.02835325232022,29,,2.1267894606755884,2,,0
VXNUELDYR3,29,Standard,Electronic check,20.44272323687364,120.2674668613674,24,Drama,,3,12.073900615262176,1
ZZ2AOBLX7L,30,Standard,,21.738853069798218,161.1523079537086,9,Action,4.227247339684203,7,,1
V6AQDF5VM3,23,Basic,Electronic check,27.329824343655982,147.84788894227376,46,Fantasy,1.3300307828344669,4,6.9039774734815085,1
GEF3YMDT2A,22,Standard,Electronic check,28.15800274142178,163.41736220571005,4,Sci-Fi,1.4376286621260848,7,,0
GI2IWXABN1,24,Basic,,4.111456906690998,68.37896240214053,10,,1.456945347793849,6,,1
BETP55JMU6,61,Premium,,24.81741268220325,126.2386188925787,7,Action,1.719709749234427,6,14.677420566201192,0
F3J0NDUXFC,4,Basic,,22.625864085942247,89.35245544176104,4,,1.27744419891087,8,18.01716462735804,0
075CHHJWHL,16,Standard,Bank transfer,14.693520161205338,48.47581833788056,17,Action,1.7132069880744574,7,13.457624278204095,0
0NW335BLQM,56,Basic,Electronic check,21.846782527574145,10.455708517289592,48,Fantasy,,2,10.054228198590238,0
AV3ZDGUB4C,83,Basic,,2.520628166334455,45.94943542747945,40,Action,2.200066362329145,9,5.1571310080183705,0
15GWB8NVG5,67,Basic,,3.7373288548303183,25.27209712528654,40,,,1,13.149346008720546,0
6VUYH24HVW,119,Basic,Bank transfer,5.691825976814794,38.84930537060511,5,Fantasy,3.3304664627179315,2,8.575779675169146,0
X1OE7MMFDL,57,Basic,,30.267865167648665,125.14714161987597,40,Sci-Fi,,0,15.908850764692438,0
WN959MJRVK,42,Basic,Credit card,21.026374047714,163.38727337787589,20,Action,,6,5.31960175008004,0
