account_age,monthly_spend,TotalCharges,plan_type,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,support_tickets,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,customer_id,churn_label
99,9.793680203551146,614.1966063716278,2,1,1,2,0,2,5.629901621092437,117.32907290136944,28,4,3.260701542316664,8,1,20,0,1,B5QW11B018,0
95,12.169887642924763,614.1966063716278,0,0,1,1,0,1,12.489953957729488,101.82035489146094,23,3,3.867483443889753,6,1,19,1,1,TJV7BO0136,0
60,17.20340013360117,1032.2040080160702,1,1,0,1,0,2,28.670449208028003,29.173673515447703,18,3,2.864722867019588,6,0,5,1,1,Z0D25GG54V,0
79,9.916439770923317,614.1966063716278,1,0,0,2,1,1,12.301021826883789,22.56785723919246,28,0,3.536375893899075,9,1,21,1,1,YTQG35GRHD,0
76,18.228749310392,1385.3849475897914,1,1,0,1,1,1,39.906654936466666,43.1648890190373,16,1,3.232320312601398,6,1,21,0,1,SAUK1QUYC8,0
71,11.505491981045244,816.8899306542123,2,1,1,1,1,1,21.83212122842066,75.78552274129743,21,2,1.6766363312002386,5,1,2,1,1,BDM9MK60WD,0
116,15.804795413743673,1833.356267994266,0,1,0,1,0,2,6.698231083197337,145.75507732064247,26,0,2.898327886528814,7,1,20,1,1,CA2E7K8D48,0
9,5.88888449430368,52.99996044873312,1,1,1,1,0,2,37.03879983625825,64.83988630036926,42,2,2.898327886528814,6,1,24,1,1,83HR5FUAIO,0
11,18.42556521547127,202.681217370184,2,2,0,1,0,0,29.125622076987035,17.17289030646416,37,0,3.568941611926161,8,1,17,1,1,4Q11JWWSOA,1
116,9.24155325777912,1072.020177902378,0,1,0,1,1,2,10.055721153610987,60.80627781939168,35,1,4.975108724715765,5,1,13,1,1,CN4TFDDQ6J,0
89,8.128143967292758,723.4048130890554,1,1,1,0,0,3,16.077441707594687,130.326630582951,48,2,4.058655965013466,2,1,6,0,1,Y11JA4RDOE,0
41,5.673256296977358,232.60350817607167,1,0,0,2,1,2,12.47614618053327,126.55153136171268,20,3,2.898327886528814,5,1,16,0,1,KS1OG3JNYN,0
51,10.888488236270424,555.3129000497917,1,1,0,0,1,2,30.874030881714308,50.44935571675191,38,3,1.2618958456839149,1,0,19,1,1,OGYQEMT44Z,1
109,10.521429643206249,1146.8358311094812,0,2,1,0,0,2,19.09208549173158,105.04545337478316,16,2,3.152800235586596,1,1,5,0,1,DBH1U6MA20,0
57,11.648783689797504,614.1966063716278,1,1,0,0,0,2,34.38995528226695,124.33051756860054,8,3,2.010682307302875,8,1,13,1,1,UJ3FKH6C13,1
93,12.169887642924763,1012.6776863399012,2,1,0,2,0,3,3.696226150891001,115.0459570589511,46,3,2.2768934339451365,1,0,18,0,1,JMQN67BIMY,0
108,12.169887642924763,614.1966063716278,1,1,0,1,0,1,30.40992624304561,100.15797453031146,38,4,2.898327886528814,6,1,11,0,1,R6ASORQIRB,0
29,10.041580012031671,614.1966063716278,2,1,0,2,0,1,28.520045145119344,158.05539075027383,21,3,3.633536972968375,8,1,14,0,1,M5H1KWNAUC,0
42,8.839327688260402,371.2517629069369,1,2,1,2,1,1,29.46774701714116,132.8423754442819,29,3,4.754019562614124,9,1,17,0,1,JVD1KRVB4R,0
19,19.532288150542463,371.1134748603068,1,2,1,1,1,1,10.374125822594074,18.62951165904628,43,3,3.824875452170182,1,1,18,1,0,6B5U1EXE68,1
4,9.468435677416108,37.873742709664434,1,0,0,0,1,1,6.8357120562550975,148.89075933774924,49,3,2.232059756326569,4,1,1,0,1,R3AW7SZUHS,0
88,9.995420833753832,614.1966063716278,0,1,1,0,0,2,39.40359734926052,113.04161822445283,16,1,2.20186510646558,5,1,10,0,1,Q51ZQ7N9KI,0
76,7.802205440848072,592.9676135044534,1,1,0,1,1,1,36.67352107198279,31.341791980935632,40,3,3.7300359145886897,2,0,14,0,1,2PJF89J47A,0
48,11.10092719114806,532.844505175107,2,1,0,0,1,0,34.83931113792924,31.70434416340649,35,0,4.029494228872831,8,0,5,1,0,QZTEHTNDM8,0
1,12.169887642924763,16.86150549064053,2,1,1,1,0,1,37.388107811476566,135.12171107414494,21,3,4.561656091640228,1,1,8,0,1,FUFAHU0CWS,0
67,12.169887642924763,1144.2665628182249,0,2,1,0,1,1,28.10078586549968,5.523847445170883,43,0,3.107053766071521,2,1,18,0,1,OO1YZVH187,0
52,15.952221270731322,829.5155060780287,0,2,0,0,0,1,38.79493339841926,163.6183203319927,6,2,3.081655052296413,0,0,15,1,1,IV0N8RP456,0
92,12.169887642924763,1115.044185319916,0,3,1,1,0,0,3.647883415416144,45.76462479232333,6,2,2.1230083574048035,6,1,15,0,1,2S6L3J7USY,1
13,7.570494017103376,98.41642222234388,2,0,1,0,1,0,7.40199171215326,116.37644568470724,37,3,2.6120346570149446,4,0,21,1,1,F4MGEQABRA,0
57,7.283573469093156,415.1636877383099,1,1,1,0,0,0,22.04199714109529,45.25899568341852,37,4,4.878279874285862,0,1,7,0,1,36TKK1A9XM,0
12,13.549634254136418,162.595611049637,1,2,0,2,1,1,25.411487631889106,46.10048670933005,40,2,2.898327886528814,5,1,0,1,1,GPK9OAORP0,0
23,13.67518419979022,314.52923659517506,2,1,0,0,1,3,24.94336493463,123.80056037118908,30,4,3.5336595013282315,0,1,24,0,1,QEKERMMJ07,0
57,10.571768132112284,602.5907835304002,1,0,0,1,0,2,6.398580044404577,144.81912159475905,40,4,2.465140165056074,3,0,24,0,1,MGSZTK52BL,0
42,12.169887642924763,371.7998631265784,2,1,0,2,0,0,18.501224973416168,15.971131057589425,42,0,2.169728104163445,6,0,22,1,1,004B8RP449,0
67,12.031833954148937,614.1966063716278,0,2,0,2,1,1,31.052014669676257,75.45057079647754,46,3,2.898327886528814,2,0,0,0,0,MKL4EPBML1,0
87,17.72450454601256,1542.0318955030928,0,1,0,2,1,0,33.418894963270404,75.71120557438275,41,2,3.0495597422804166,2,0,3,1,0,ARV1S2HQ6T,0
113,7.929160051026665,895.9950857660132,0,1,0,1,1,1,9.185209448269976,26.27500153408148,4,1,4.143365366772326,9,1,9,1,1,AUMCDRSVRZ,0
45,11.49057208046079,517.0757436207356,0,0,1,2,0,2,7.958089266718842,62.86138791529736,46,1,4.325739482826144,6,1,18,1,1,33QCC94DU4,0
81,5.211851700402225,422.15998773258025,2,1,0,0,0,1,5.292474200203707,25.68002955021113,24,1,2.916813851390052,6,0,23,0,1,5V8HQQ1ECK,0
104,12.169887642924763,842.5147950738282,1,1,0,2,0,1,24.08921244513249,16.47337846554982,10,3,2.898327886528814,6,1,10,1,1,2UA9EKBZM0,0
118,19.08891935433728,2252.492483811799,2,1,0,1,0,3,27.02274737952882,35.221047655458946,31,0,4.92318235768997,4,0,3,0,1,FW9LTMVJ04,0
32,13.824709483636664,614.1966063716278,1,0,0,0,0,1,32.63661926601702,158.12369230378633,5,0,4.322788962217339,6,0,21,0,1,EYJJVKHIKS,0
38,8.113105609387311,614.1966063716278,0,1,1,0,0,2,36.40555667917698,139.55794631840024,19,1,1.1591076725853675,6,0,24,0,1,3FQXJHY81A,0
66,10.079746082536577,665.263241447414,2,0,0,1,0,0,38.03272226549848,54.74303491747912,36,0,2.5724538370061505,2,0,15,0,1,7Q64IRH6YJ,0
17,18.27481887524604,310.6719208791826,1,1,0,2,1,0,9.841826744642992,141.17350104804532,9,1,3.036053733684738,6,1,2,0,1,MMABKI2UBJ,1
28,16.83699627734166,471.43589576556656,2,1,1,0,1,1,9.079009490316562,132.59237329397828,13,0,2.898327886528814,6,0,12,0,1,351NBR30YF,1
42,8.859180184891613,372.08556776544776,2,1,1,2,0,1,4.834535807166721,19.63008002532872,49,3,3.931886810375743,0,0,0,1,0,E3BD6SLJ6I,0
23,18.22696679989289,419.2202363975365,1,3,1,0,0,1,2.38935864787078,89.2710414214715,28,0,4.8414717523375295,3,1,3,0,1,OI9M304RG6,1
53,14.333418023056076,759.6711552219721,1,1,0,1,0,3,39.11562710287847,171.06136836713895,4,3,2.898327886528814,4,0,24,1,1,TDAUN2M912,0
114,12.169887642924763,1950.641552099516,1,1,0,2,0,1,36.50427970344362,178.97381430765594,0,1,4.814856547758606,1,1,11,0,1,GDITS6LT00,0
18,12.169887642924763,257.6743038789569,0,2,1,1,1,1,12.127626582653097,155.05576251681964,45,1,4.699078622619794,2,1,20,0,1,E6YC908LYM,1
4,7.2210535535045235,28.88421421401809,0,3,0,2,0,1,35.97089952192202,104.3685004910828,4,2,3.3253912532516,3,0,17,0,1,UMIVADTTU5,1
17,7.477853226941878,127.12350485801193,0,1,0,2,0,1,10.4803191144208,79.0785995611456,21,2,2.898327886528814,2,1,6,1,1,B2ABE9B1FV,0
70,7.310248631884635,511.7174042319244,1,2,0,0,1,0,24.76833858957788,82.45643440671442,4,2,1.938179673186878,7,1,21,0,1,4WWNPKGVPQ,0
54,12.169887642924763,502.46630136436255,1,1,0,2,0,1,37.34656826474166,125.68788466000352,45,1,2.898327886528814,3,1,21,0,0,HLX07UI6YP,0
66,17.749151677074032,1171.444010686886,2,1,1,2,1,0,20.49569727171004,81.53988112756197,40,3,2.898327886528814,3,1,3,1,1,4JN5D6JP1T,0
39,14.702130713222845,573.3830978156909,0,1,1,2,1,2,27.366928921548368,74.95215133232296,23,1,2.157412504499716,1,1,16,0,1,Z0R3UR81PR,1
114,12.169887642924763,614.1966063716278,0,2,1,0,1,1,4.377276130253012,119.21018864358363,48,2,1.2784234540667023,2,1,22,1,1,BL2SUNOQSK,0
61,12.169887642924763,411.4949985860653,0,0,1,1,0,0,29.352840479144767,83.82451397040036,17,0,2.898327886528814,1,1,15,1,1,18EPJAQJKC,0
70,5.093756277048431,356.5629393933902,0,1,1,1,0,1,14.167690827769627,161.54938335444533,39,0,3.5272994046047783,8,1,24,1,1,L30HY2WGQQ,0
105,17.276277929183994,1814.00918256432,1,0,0,2,1,1,30.555637729773057,7.892382626324247,45,2,1.243885253831519,8,0,18,1,0,OFE46ZBD5E,0
32,5.245283552011579,167.84907366437054,1,1,1,2,0,0,31.13896868196848,119.29224926280948,31,2,1.926590776998963,2,1,15,0,1,UODLJT2O3W,0
22,12.169887642924763,187.512472354594,1,0,1,2,1,0,13.553510410684812,171.8189240136674,33,1,2.898327886528814,6,1,16,0,1,X4T5L3ZT4Y,0
19,12.169887642924763,614.1966063716278,2,0,0,0,0,3,26.58313535848294,102.993383425374,12,1,1.1999937037334023,3,0,16,0,1,K40UHGHJUF,1
6,12.169887642924763,51.19221793545648,2,1,1,1,0,1,18.08250506228263,60.62930002902269,43,4,3.340843186119209,3,1,14,1,1,05T3QGK1J2,0
96,16.46477498824743,1580.6183988717537,1,0,0,0,0,1,16.19484725848684,140.59988154973345,26,0,2.898327886528814,4,1,11,1,1,LAAHWRYK4C,0
42,8.035885097774784,337.50717410654096,1,1,1,2,0,1,17.818596103515823,155.42506486388243,36,0,4.070556162119855,4,1,16,0,1,V6KBN10FVW,0
74,5.961468954536178,441.1487026356772,1,1,1,2,0,0,21.083418894550675,14.422938985707331,12,3,1.971085324303248,1,1,6,1,1,2RRYQ07KET,1
118,12.169887642924763,2238.692950774121,1,1,0,1,1,3,28.61992460402704,15.781522405541931,3,4,4.043254975272367,1,1,0,0,1,3MMW9PUSJH,0
107,13.25439128691577,1418.2198676999874,2,2,0,2,1,0,27.55488906083117,11.459166513205655,28,2,4.362301320229845,7,1,9,1,1,ZN8J3FMTFQ,0
52,10.704133830860156,614.1966063716278,1,2,0,0,0,1,14.925117912922085,101.78984255598964,42,1,4.777478780880143,9,0,22,1,1,Y1LFICRZB9,0
52,12.169887642924763,650.5547156551894,2,2,0,0,0,1,32.80786750975908,127.465290820211,26,2,2.898327886528814,8,1,0,0,1,MOQOTWQRGQ,0
94,12.169887642924763,614.1966063716278,2,0,1,2,0,3,38.34687699736583,176.1220578842169,2,3,2.898327886528814,5,1,16,1,0,I47RROYNVD,0
96,12.812747669735254,1230.0237762945844,1,0,0,0,0,1,31.544833198048,21.320568249798768,12,1,1.441265254699422,8,1,20,0,1,KA2PBJ9FC9,0
76,12.09684529890062,919.3602427164471,0,1,1,0,1,1,37.29963113888319,49.962697807233,47,3,1.7240382130839187,8,1,7,1,1,DWQ2AA1JKB,0
27,5.72747857967302,614.1966063716278,0,1,0,0,0,1,34.44136334040467,124.19938606948055,10,3,2.898327886528814,4,1,22,0,1,0JMBL8XPEL,0
29,16.972230756886383,614.1966063716278,1,3,0,0,1,2,14.928366001560434,23.865005772730463,21,0,2.898327886528814,9,1,9,1,1,IJKVWZPK95,0
113,12.169887642924763,1693.1459220605375,2,1,1,1,1,0,21.04574156477117,118.32429603317136,2,2,4.10645210784238,3,1,13,0,1,L8DGHTC96R,0
67,12.169887642924763,594.8126160171213,2,0,1,0,0,0,6.328515031109044,105.22255488642584,3,1,4.717168874473872,2,1,3,1,1,VN73HNYTBZ,0
110,5.268163547062501,579.4979901768751,2,2,0,0,0,1,33.97741030988806,104.41242616545556,26,1,2.898327886528814,2,1,5,0,1,QRF8NNPDUQ,0
86,7.141821004321254,614.1966063716278,0,0,1,0,0,1,6.534141535316478,67.7788384651713,23,3,2.0945841079583265,4,0,12,0,1,CKH70MMPY0,1
100,11.3228994271988,1132.28994271988,1,1,1,2,1,1,7.197982534395362,27.314292835405112,11,3,1.1097022682160629,0,0,17,1,1,E9MSO5ZLWX,0
105,6.33156334221983,614.1966063716278,0,2,0,0,0,0,22.567748473679533,144.46727780413704,25,3,4.371534169990619,6,0,1,1,1,GNMVVKE9AD,0
93,12.169887642924763,1041.121009817936,0,0,1,0,0,2,12.740977588217197,15.42316634654798,7,3,4.662362293326746,7,0,13,0,1,LHORHJ5CMR,0
34,18.847231639568484,614.1966063716278,0,2,1,0,1,0,13.446630008111896,115.71211580446143,32,1,2.277824733993137,9,0,14,0,0,748CEDNQ7N,1
44,6.43312771662943,283.0576195316949,0,0,0,1,0,2,29.822225189550966,81.30085495686932,8,1,4.305341224124286,5,1,11,0,0,JMQU91QOK5,0
77,13.068920638137596,1006.3068891365948,0,2,0,0,0,2,19.19755433084924,161.64787963392706,25,2,3.402316226864072,8,1,4,0,0,YC0USCD8ZC,0
24,9.829060997277416,235.897463934658,1,1,1,0,0,0,8.656138882548015,69.79926105638002,33,3,3.632843723859039,2,1,21,0,1,ZUGZQS1D4O,0
36,12.169887642924763,297.17371133949115,2,1,1,2,0,2,30.037572150641207,173.63019537386427,14,2,2.898327886528814,8,0,3,1,1,W7M8QIONQ8,0
97,7.161833419428012,614.1966063716278,0,2,0,1,0,2,14.642999289337476,23.94928131406329,7,2,2.898327886528814,2,0,0,1,1,WCPOUTNE4A,0
46,6.995226174709426,321.7804040366336,0,0,0,0,1,3,23.03078450596671,150.29177353850454,2,2,4.846039190343522,5,0,2,0,0,XSQECK6Y8Z,0
2,13.726103123472871,27.452206246945742,2,1,0,0,1,2,3.444698159480335,83.05725511490358,21,0,1.7799963208509806,0,1,8,1,1,4GR6A63IK9,1
62,5.45301640094012,338.0870168582874,2,0,0,0,1,1,37.01798001761056,124.50052023172348,41,0,2.898327886528814,0,0,13,1,1,7I4V3PQSKY,0
91,9.033717816100356,822.0683212651325,0,2,1,0,0,3,13.119244126347947,70.62844595878384,31,1,4.31835644031008,0,1,1,0,1,ZW3M3GQL1C,0
29,12.169887642924763,614.1966063716278,0,1,0,2,0,3,34.11979378832045,45.61042766960629,48,2,1.544908422452988,5,0,12,0,1,BLIMGHIRDU,0
14,12.169887642924763,117.63840134164349,0,0,0,1,0,1,35.85937609118076,147.32430995129732,9,0,2.955573194060385,1,0,20,0,1,BQ83ULZAP2,1
101,16.067170222275912,1622.784192449867,1,3,1,1,0,0,23.82543853856169,81.7362987538475,41,0,4.082882904366262,4,0,13,1,1,4NSDCDH0NU,1
19,11.951758836464982,227.08341789283463,2,2,1,0,1,0,28.5576040064766,23.10879936010567,41,2,2.1968910242301067,8,1,2,1,1,E0VIEOT4W2,1
30,15.61681234452427,468.5043703357281,0,0,1,1,1,1,17.3597821542505,24.73936293086072,19,0,1.2576462177677952,7,0,4,0,1,ZOQ2A1G0KN,1
50,5.635360920239767,281.7680460119884,0,1,0,0,1,2,20.91190380330628,177.24456320583093,10,2,1.9911026504079667,0,0,19,0,1,D9ITUT7CDE,0
7,11.88845807903719,83.21920655326032,1,2,1,1,1,2,39.69637605157594,41.57496349587064,42,2,4.933191375947191,1,0,10,0,1,I83BWHNJ7H,1
80,19.840652295422387,1587.252183633791,0,1,0,2,1,1,33.549780869250284,128.21320624827433,3,2,4.7387266549102005,0,0,13,1,1,41SCZRK5G8,0
15,9.313654824903718,614.1966063716278,2,1,1,0,0,0,16.965883155356966,11.874428352317048,17,3,2.4669863847007454,1,0,20,1,1,OP9E6UTDRH,0
23,5.210044251013108,614.1966063716278,1,0,0,1,0,1,1.8622935484384875,30.857049931876684,17,4,2.898327886528814,1,0,5,0,1,6LNGPCGU6U,0
24,12.169887642924763,353.10286997167043,1,1,1,0,1,1,13.47108965683023,89.87824133517708,30,4,2.898327886528814,8,1,21,0,1,R6HJPBHQXL,1
44,12.169887642924763,409.2112045699458,0,1,0,2,1,1,15.144561698222278,112.48668638770172,37,2,3.415048629422367,8,1,23,1,1,H6G7CLPEOV,0
46,5.6775595430155725,261.1677389787164,2,1,0,2,1,1,25.115553583261693,123.8171731138395,4,2,2.474347944445876,3,0,15,1,1,EC0MXXWC5U,0
3,14.834273649113246,614.1966063716278,1,1,0,2,1,1,6.639450049623366,68.68796195668156,10,1,4.729303272071736,5,1,23,1,0,LO3HH3LSBR,1
65,13.663619773580006,888.1352852827004,0,1,1,0,1,2,16.59906510258252,49.32265115122881,33,1,2.898327886528814,0,1,24,0,1,FZQBYD4YXB,0
54,18.223020013274613,984.0430807168292,1,3,1,0,0,0,13.178376942805071,35.91821868829507,35,1,2.898327886528814,3,1,9,0,1,85KCPLQOUV,0
25,8.605401850262403,215.1350462565601,2,2,0,0,1,1,38.39894534931623,108.5560310570328,6,3,1.4799442494616226,4,0,18,1,1,2I05Y9K6A3,0
36,14.727699614024386,530.1971861048779,2,2,1,0,1,0,30.980543444225628,5.984044655427549,0,1,3.826542859986444,5,0,18,0,1,1XT4I40S5F,0
68,11.556293158081845,785.8279347495653,2,0,0,1,0,2,4.461820790265391,16.5463812541445,45,1,1.0838909509946264,1,1,0,0,0,DEAE3UQSNM,0
50,7.965923442112078,398.2961721056039,2,1,1,2,0,3,16.41787589311251,27.15023233110136,7,4,2.898327886528814,1,1,7,1,0,ZI10E6KUI1,0
7,9.10911597180913,63.76381180266391,1,3,0,1,0,1,37.27991029988756,33.82078739184903,13,2,2.898327886528814,9,0,19,0,0,0J65J8ZEYZ,1
15,12.169887642924763,254.25726723851903,1,2,1,0,1,1,26.625086499507866,149.7090595703155,49,1,2.898327886528814,0,0,0,0,1,SYPKHFAYL0,0
66,7.030999302959781,464.0459539953456,0,2,1,0,0,0,30.37445773134712,155.84252456794815,16,2,3.8961688910700567,8,1,24,0,1,NOIU6GTPEJ,0
105,10.428425932317475,1094.9847228933352,2,1,1,0,1,1,10.886585424403489,64.17687100706083,38,1,2.898327886528814,0,1,10,1,1,97XB60EECA,0
58,16.448899230433653,954.036155365152,0,2,0,1,0,1,26.011125626770458,169.18144801501197,21,1,2.898327886528814,4,0,19,0,1,XSLFJ6PWQ1,0
48,18.473578670347017,614.1966063716278,1,0,0,0,1,0,30.919280705399203,63.69479866650224,18,1,2.8429340386880324,7,1,11,0,1,DIZF4DENF3,0
93,5.377942800189698,614.1966063716278,2,1,0,2,1,1,23.371435952994148,87.19233722558045,30,2,2.3699739810560323,3,0,21,1,1,O5ZDT1DQHE,0
55,12.169887642924763,883.3400744735045,1,1,0,0,1,0,16.73558183049662,148.8178718010959,4,1,1.632523866608762,0,1,23,0,1,KN91KJOZ0V,0
38,13.644485557842,518.490451197996,0,2,1,2,0,2,34.579029609869934,149.48526025950184,19,0,1.3820998575676593,2,1,15,1,1,9DJA7UWNRY,0
4,10.167168835179318,40.66867534071727,2,1,0,1,1,0,14.091649586148788,116.55045438674355,22,1,1.2991364862171633,9,0,9,0,1,JE3IYF0T9U,1
59,11.191873604710356,614.1966063716278,0,1,1,2,1,1,28.41371165380652,25.284664966367565,0,0,1.288827921964503,7,1,0,1,1,OIAQL2QYGG,0
20,12.169887642924763,261.0681825896362,0,2,0,1,0,1,37.085132103125225,90.16264354641476,13,2,1.532511706583627,9,0,15,0,0,IQGDVUTH1A,1
18,16.45057086795851,614.1966063716278,2,2,0,1,1,3,21.811925564985387,57.0163740769416,22,1,1.971336431340723,0,1,20,0,1,I207TUG0KM,1
33,12.10710840218011,399.5345772719437,1,1,1,0,0,1,1.801877217925839,60.34200018643362,43,1,2.898327886528814,3,1,7,0,1,ZH7FHVU54K,0
34,11.893464065115673,614.1966063716278,1,1,1,0,1,2,39.4654411749592,80.12178023633749,26,2,3.6484987608712727,1,0,22,0,1,XULHYILD5D,0
61,6.026472048644408,367.61479496730885,2,3,0,0,1,3,12.412159961170008,6.256717042548108,25,2,4.606434219092689,0,1,22,0,1,RYUI179Y8A,1
63,7.236672562203157,614.1966063716278,2,0,0,1,0,2,38.70384605101332,106.29739162841362,25,3,3.244464487911902,2,1,4,1,1,1HUFJE30MP,0
81,12.169887642924763,1574.4918246281188,0,2,0,1,1,2,15.88380604840877,88.27430864549149,42,4,2.898327886528814,7,1,21,1,1,865JXFL5DT,0
46,17.97246664901798,826.7334658548272,2,1,1,2,1,1,6.576595648888114,169.37213684199182,6,3,2.898327886528814,1,0,13,0,1,BBPD8PXDS8,1
68,15.021124295062595,1021.4364520642564,0,0,0,2,1,1,10.38991135044457,140.01948061929102,44,3,2.8509735900603603,6,1,1,0,1,EEJPB6NUKT,0
57,12.169887642924763,906.0222495045372,1,1,0,1,1,1,3.9052306304638034,149.67152818979113,3,0,2.898327886528814,7,1,18,0,1,PJ4M8Y1SLF,1
49,9.497391159446444,465.3721668128758,1,2,1,1,0,2,10.438697791562072,28.35232517963896,11,1,2.898327886528814,3,1,3,0,0,6JHZUUNS6F,0
28,12.169887642924763,280.4714439450289,2,1,1,0,0,1,13.31839175329723,176.48302103589592,38,1,1.056070178588393,8,0,15,0,1,ZG6GHKKJTJ,0
12,10.267024115289283,123.20428938347142,2,1,1,2,0,3,34.97406961714118,118.82681488843888,34,1,3.2157439239021235,6,0,14,1,1,A38BXLZFG5,0
52,9.56925192487148,497.601100093317,0,1,1,1,0,2,39.181207021497,139.80748652407547,2,0,2.898327886528814,7,1,10,0,1,FCYV0RMGGH,1
89,7.89794262204248,702.9168933617807,1,1,0,1,0,1,15.29051029917412,61.29016703027129,34,2,4.906644056688334,1,1,14,1,1,S8RUGU2TT1,0
112,12.169887642924763,644.884386294683,1,1,1,2,0,1,35.17847037137177,154.94563479056976,29,3,3.564803174178079,4,1,9,1,1,0OVVE3JH82,0
24,8.97197742727109,215.32745825450613,2,0,0,0,1,1,27.15127132281881,115.8096414451314,45,1,2.086126099909124,5,0,18,0,1,S0J6M26YM2,1
62,6.717571577417514,416.4894377998859,0,2,0,2,0,1,34.50849161884658,49.69161654018628,29,1,1.9789199997414049,0,1,15,1,1,D4GNA7HN2B,0
53,13.796968122196196,731.2393104763984,0,1,1,1,1,0,7.058034024843045,141.8680493745872,0,0,3.4463682005586422,7,0,19,0,1,QVY17DN8TB,1
56,8.580161795742784,480.4890605615959,1,0,1,2,0,3,12.455328280884236,143.235248083671,47,3,2.9410566004267875,0,0,15,1,1,7YF1W86QVW,0
19,11.086969166308856,210.65241415986824,0,1,0,1,1,1,29.35857669958431,150.8656957718126,37,2,4.914579697134576,6,0,17,0,1,IAQACNDJPZ,0
37,12.169887642924763,242.12724054238475,2,1,0,2,0,1,13.592015767645195,118.5294576243975,36,1,3.6979332336292026,7,1,13,1,1,0CKYTVMYNQ,0
87,6.929137223373617,614.1966063716278,1,1,0,2,0,0,36.01758568483056,71.85091854854944,15,1,3.65123029676008,2,0,1,0,1,8ZUO60XHXV,0
17,15.24616792777806,259.184854772227,2,0,0,2,1,2,21.786337085057013,138.05786778711607,10,2,2.898327886528814,8,0,24,0,1,BZ29XV8U8A,1
100,6.194768385022437,619.4768385022437,1,1,1,1,0,3,3.972337567564691,116.6688850244724,4,1,4.264009811270144,4,0,7,0,1,2XDH7GJX5Y,0
32,13.413312925105906,429.226013603389,0,1,0,1,0,3,37.99129320680694,102.17496480678372,30,1,2.898327886528814,0,1,8,0,1,0SXOQHY16F,0
57,15.125670896980788,862.1632411279049,0,1,0,1,1,2,39.54710990944959,60.16048766638145,20,0,4.094697536699648,1,1,20,0,1,NIY2GMF2P7,0
83,19.17091734783808,1591.1861398705607,1,0,1,0,0,1,3.3539555749474177,172.58596621900242,33,2,2.902564018988258,1,1,2,0,0,4KUAPZIXXX,0
58,6.088395537588195,353.1269411801153,1,0,0,2,1,1,37.95716883765151,56.83014126369851,9,0,2.898327886528814,9,1,1,0,1,63TXUMGZEY,0
1,16.61385980580431,16.61385980580431,2,1,0,0,1,1,16.448691808942954,148.56362588071025,37,3,3.2440821487900564,8,1,11,1,1,X4VY6I3PJW,0
25,12.169887642924763,388.132747813175,1,1,1,2,0,0,26.454878036322395,94.07991607436708,15,1,2.485854643216123,7,0,8,1,1,XZHYYTYKZP,0
63,17.160456721868847,1081.1087734777377,1,0,1,0,0,1,17.32477229311865,11.01690814152288,21,1,2.898327886528814,6,1,19,1,1,YOJ1ZQ1BS9,1
83,10.633719223036586,882.5986955120367,0,2,1,1,1,1,38.89550410284596,12.675428003640144,38,4,1.1737601511492306,8,0,4,0,1,UXKA9SI1VK,0
42,16.851795274408385,707.7754015251521,1,1,0,0,1,1,19.720852801026822,20.684269327777315,34,1,2.4456423008979,9,0,6,0,1,NM9A07YL8T,0
84,9.654113276967037,614.1966063716278,1,3,0,0,1,1,23.20115274358268,179.5268808624986,38,2,1.539903595242186,1,1,9,0,1,YPDDAT472X,0
81,5.782260772220708,468.36312254987735,1,2,1,1,0,0,15.944030580279748,142.0982185911245,35,3,2.898327886528814,9,0,16,1,1,RG5BT59TSQ,0
7,12.169887642924763,614.1966063716278,1,1,1,1,1,1,25.706853921706145,150.1051136347,11,0,2.898327886528814,5,1,8,1,1,HXI1T926HT,1
76,19.171295139814923,614.1966063716278,1,1,0,2,1,0,30.36969333729079,49.92835108670896,48,4,2.898327886528814,9,1,8,0,1,3QHH5N0SMX,0
76,15.613291604617954,1186.6101619509643,1,1,1,1,1,1,26.3707009724961,119.60226008342076,0,1,2.898327886528814,1,1,20,0,1,BWEJAOVD4N,0
83,15.320444931808426,1271.5969293400997,2,2,1,2,0,2,34.788340874447904,142.81436244142554,46,2,1.7361839837599944,5,1,11,1,1,GEO4S6LW6F,0
11,12.169887642924763,110.00204802759856,0,2,0,1,1,3,35.42125837732063,64.04792104714545,44,2,4.822183419539906,0,1,15,0,1,HVTKQVJ35Q,0
13,12.169887642924763,164.05227691208543,1,3,1,0,0,0,8.629323127214713,59.044719825633,20,0,2.898327886528814,5,1,17,0,1,9RIM5KZOFR,1
37,7.805623637218069,288.80807457706857,1,1,1,1,1,0,38.257135873077445,68.5254786739275,33,4,3.693959238170365,4,1,5,0,0,4CSAWHBVYB,0
50,12.26393773019619,613.1968865098095,0,0,0,2,0,1,20.95683358086432,170.73018061205696,31,4,3.38798663338798,8,1,19,0,1,3VN4IEGRX0,0
87,15.293299783358655,614.1966063716278,2,1,1,0,1,3,7.275417591708819,137.89192223109944,28,3,2.898327886528814,1,1,6,1,0,RMKH4RCEPH,0
